emp_ID,emp_Name,emp_Size
2297418,Bull City Talent Group,1-50
9373,Manulife,10000--1
392282,ENEA,501-1000
152718,Workhuman,201-500
406179,Digital Air Strike,51-200
371823,ChemTreat,501-1000
2406099,Ocado Engineering,201-500
1689268,Finastra,10000--1
1460692,Som Imaging Informatics,51-200
1107940,Assently,1-50
1737717,Berlian Sistem Informasi,201-500
1146989,John Innes Centre,501-1000
3053491,Avalect Personaldienstleistungen,-1-0
2298,Microchip Technology,10000--1
1765569,Parkopedia,51-200
947785,VISTA Technology Services,51-200
317657,O&P,1-50
5321,California State University,10000--1
2011663,ProgressSoft,201-500
945756,Zoller,51-200
234148,Concentra Analytics,201-500
12882,GfK,5001-10000
2957618,Alliedsoft,-1-0
3086929,Roteck Personeelsdiensten,-1-0
1067491,kika Möbel-Handelsgesellschaft,5001-10000
3049633,Active Search,-1-0
122537,Guidewire,1001-5000
1646219,Tinaba,1-50
2565184,Sutter Mills (France),51-200
1026712,Kraft Heinz Company,10000--1
241255,Tideworks Technology,201-500
672707,EMDEP,51-200
946791,Von Roll Deutschland,1001-5000
914239,Vectrus,10000--1
2717779,Real Trends,-1-0
1336,Biogen,5001-10000
1450828,Edrans,1-50
1317005,Siemens Healthineers,10000--1
2864525,Medieninhaber und Herausgeber Sportradar Media Services,-1-0
876778,Jet,1001-5000
451846,Evolution Recruitment Solutions,51-200
368950,VNG,1001-5000
1076100,Twynstra Gudde,201-500
1481023,Intro Personeel,1-50
9759,Acciona,10000--1
414287,Harrington Starr,51-200
259260,Meso Scale Discovery,201-500
9219,Akamai,5001-10000
750255,Ascential,1001-5000
2921812,Amhsoft,-1-0
911686,Teralytics,51-200
1288891,ACE Vega,1-50
790508,Mars Recruitment,1-50
3059719,Generali Italia,10000--1
2919949,VoltaEV,-1-0
1474429,Zip Co,201-500
935647,Aduro,51-200
12167,TEOCO,501-1000
729220,Genesis Gaming,1-50
857646,Insights,501-1000
316271,DrFirst,201-500
756506,Planet,1001-5000
383,Kimberly-Clark,10000--1
9347,Sanofi,10000--1
927293,DataWeave,51-200
237819,Chegg,501-1000
797776,M800,201-500
17117,MathWorks,1001-5000
1526901,Byron Group (France),201-500
263648,IKA Works,51-200
1109699,InterQuest Group,201-500
292798,Infotree Service,51-200
815772,Inova Eg,1-50
29192,Computershare,10000--1
2396183,SHOPLINE,51-200
134005,"ChartLogic, Inc",1-50
273325,GenScript,1001-5000
40,AIG,10000--1
10367,SEB AB,10000--1
2523796,EKXEL,51-200
2021812,INDEX,201-500
7806,ASSA ABLOY,10000--1
2109012,AMBOSS,51-200
738764,MobiDev,201-500
38624,Jazz Pharmaceuticals,1001-5000
3677,Mastercard,10000--1
3353,Robert Bosch,10000--1
554001,Checkmarx,201-500
934568,Universitätsklinikum Köln,5001-10000
267499,SpaceClaim,1001-5000
427189,Motorola Solutions,10000--1
41451,US Navy,1001-5000
4231,BASF,10000--1
1747068,Verz Design,51-200
5781,ASML,10000--1
897752,JobContax,1-50
824936,Seamatch Asia,1-50
1080730,Glovo,1001-5000
438036,MessageMedia,51-200
917176,Aptonet,201-500
1858365,BayBridgeDigital,51-200
256539,Milestone Systems Inc,51-200
1349399,KBRwyle,1001-5000
1093914,VK Architects & Engineers,201-500
1181617,Aviteus Recruiting,1-50
1445203,E WIE EINFACH,51-200
35039,G4S,10000--1
3003107,EY Mtel,51-200
829834,Integrated Computer Systems (Philippines),201-500
755639,Tookitaki,51-200
2348362,Mundipharma,1001-5000
7890,Celestica,10000--1
1403924,Katerra,5001-10000
355855,Datum Software,51-200
2027666,Jobmania,1-50
39989,Liquidnet,201-500
10408,Equinor,10000--1
589117,Nigel Wright,51-200
757814,Evidera,501-1000
10378,Amer Sports,5001-10000
344283,Avaloq,1001-5000
828062,Max Planck Institute for Chemical Energy Conversion,-1-0
15276,TripAdvisor,1001-5000
243355,Optiver,501-1000
3086716,Reliance Recruiters,-1-0
1699217,Illumia,51-200
657191,Paxus - Technology + Digital Talent,51-200
391850,Airbnb,5001-10000
2608477,CarusiHR & Co.,-1-0
2389633,Pinpoint Asia,1-50
2884521,MARIN,-1-0
958580,Grab,5001-10000
445970,Romax Technology,201-500
8192,Yokogawa,10000--1
1894980,Octane Lending,51-200
31053,MetraTech,51-200
1811737,Tunaiku,51-200
1675,Nanometrics,501-1000
655264,Rijk Zwaan,1001-5000
1163059,Bloom Solutions,51-200
276,General Dynamics,10000--1
1314309,Supergrid Institute,51-200
33802,Al-Futtaim Group,10000--1
1065301,e5 Mode,-1-0
318753,AirAsia,5001-10000
705222,Centerfield Media,1001-5000
598745,Passei Direto,51-200
2182469,Arcstone (Singapore),1-50
798653,Job Hive,1-50
29396,Virtusa,10000--1
1323231,Equitable Computer Services,51-200
342629,VersaPay,51-200
162,Colgate-Palmolive,10000--1
1074286,CSK food enrichment,-1-0
2155604,Devire,51-200
701129,HKTDC,501-1000
116344,Luxoft,10000--1
470933,Clicks Group,10000--1
5406,NetApp,10000--1
651860,Eworks Recruitment Solutions,-1-0
759561,CTES Consulting,1-50
7677,Nedap,501-1000
22580,CHEP,5001-10000
2448229,Infraspeak,1-50
14227,Vizrt,501-1000
721788,Medair,501-1000
230253,eClerx,5001-10000
193623,University of Alberta,10000--1
1420127,Select,1001-5000
791928,Hike,51-200
1283813,Agile Consent,1-50
2254137,Symphony (CA),51-200
1898314,AlsoEnergy,51-200
1305056,Prodigy Finance,51-200
1020663,Pentab,1-50
1370330,Tilting Point,51-200
186771,BWX Technologies,5001-10000
679913,LINKBYNET,501-1000
9091,BlackBerry,1001-5000
214340,Dyson,10000--1
1177498,Empatica,51-200
1783413,RCL Foods,10000--1
495048,Nextbridge,201-500
2432474,WIND Mobility,-1-0
10476,Porsche,10000--1
1141700,BrainBuxa.com,1-50
975708,Perx,1-50
742039,Spacewell,1001-5000
1366808,RINA,1001-5000
784831,Zerto,501-1000
530056,ECS ME,1-50
1002152,Redbubble,201-500
2904253,Prophet,-1-0
703880,BRS-Baxi Far East,1-50
41182,DRÄXLMAIER Group,10000--1
242457,Exponential,501-1000
7206,Power Integrations,501-1000
954734,Databricks,1001-5000
239630,Appirio,1001-5000
2020430,Kinetic Investments,1-50
35767,Mace,1001-5000
264283,Sartorius,5001-10000
445815,Selina,1001-5000
3078167,SEA (France),-1-0
1315084,KBL European Private Bankers,501-1000
821259,TrustYou,51-200
2359390,Presto Resourcing,1-50
1174054,Transfix,201-500
316784,Raiffeisen International,10000--1
2029903,Adroit People,1-50
753379,SUN Education Group,1-50
1780208,Back Market,201-500
2425230,Pony Technology Development,-1-0
503579,Witekio,51-200
4112,GE Healthcare,5001-10000
1290938,ATCS,501-1000
609571,Henry Schein Animal Health,501-1000
1287987,SKS Group,201-500
822451,Teach Away,1-50
1150,Sage,10000--1
2004730,Elinvar,1-50
1878775,Implicity Management,51-200
998914,Inspiro,1-50
8451,Cervecería Nacional,1001-5000
706607,Septodont,1001-5000
7790,Marriott International,10000--1
135173,P2 Energy Solutions,501-1000
949996,GeoSpectrum Technologies,1-50
255628,Rincon Research Corporation,201-500
2606904,Wizedom,-1-0
1487921,Signal AI,51-200
35193,Worley,10000--1
11013,Scotiabank,10000--1
1029828,ONE LOGIC,1-50
918160,Darshan Soft-Tech,51-200
967537,BCG Digital Ventures,501-1000
794714,Brand Recruitment,1-50
2360437,Scientific and Technical Recruitment,1-50
1282114,Gojek,1001-5000
503114,Abbott,10000--1
2272028,VueReal Inc.,1-50
1387660,Xplore Group,1-50
2693814,Endress + Hauser,-1-0
42723,WuXi PharmaTech,1001-5000
1324698,Zinier,51-200
1577601,We Support,201-500
898134,Reynaers,201-500
102,Boeing,10000--1
1295548,Parallel Consulting (UK),1-50
15863,Blackbaud,1001-5000
35119,Kite Realty,51-200
38430,Groupama,1001-5000
1125261,360Learning Engagement Platform,51-200
301365,ASI,1001-5000
3082860,progressive it resourcing,-1-0
333352,Processia,201-500
2239010,Synamatix,1-50
393753,Anson McCade,51-200
258541,Elekta,1001-5000
788322,Aroham Technologies,1-50
767359,AFEX Group,51-200
2363342,SADAS (Italy),1-50
2384121,Lydia (France),1-50
254568,Cytel Inc,501-1000
344483,Eventbrite,501-1000
2558314,Adevinta,1001-5000
1740426,APROPLAN,1-50
5606,General Atomics,5001-10000
984783,Ninja Van,1001-5000
1123276,GMP Group,51-200
5779,JLL,10000--1
1049210,EdGe Networks,51-200
329669,J-PAL,201-500
2892403,XU Exponential Game Changers,-1-0
973116,RELEX Solutions,501-1000
38808,TomTom,5001-10000
217144,Faithful + Gould,1001-5000
1048428,Confluent,501-1000
683178,Luminous Infoways,201-500
1168658,Talent Inc.,51-200
12,Abbott Laboratories,10000--1
240668,Qatar Airways,10000--1
1059320,Geotech,51-200
318409,GroupM,10000--1
475075,Veeam Software,1001-5000
776159,CVO-Europe,501-1000
2243,EFI,1001-5000
15168,Subsea 7,201-500
1715,Weatherford,10000--1
1453609,Jurnal,51-200
341700,Giza Systems,501-1000
725030,NCI Agency,1001-5000
2360131,HireResources,-1-0
3879,Boston Consulting Group,10000--1
434,McKesson,10000--1
327306,TTC (Toronto Transit Commission),10000--1
873922,Sysdata,51-200
2472452,Fuse Engineering (Belgium),51-200
2538683,Moneyou,51-200
2328638,Ivory Group,1-50
2921634,Cergas Murni,-1-0
1725373,Versent (Australia),201-500
1877070,Smartrenting,1-50
152793,Jan De Nul Group,1-50
331673,Atypon Systems,201-500
1444986,Sage Therapeutics,501-1000
1191477,HeadCount,1-50
663,Tiffany & Co.,10000--1
375911,Sibelga,1001-5000
135247,Dialog Information Technology,1001-5000
238834,ITCAN,1001-5000
1038395,Incorta,201-500
949705,PT Varnion Technology Semesta,201-500
3073761,Jelling IT Professionals,-1-0
1055186,Moore,1-50
483300,Transmed,51-200
40988,IBA,1001-5000
2561462,Oriental Group of Institutes,201-500
1263238,Neoteric,1-50
899944,Billerudkorsnäs,1001-5000
24749,DKSH Holding,10000--1
291188,Citicorp North America,5001-10000
43234,Prysmian Group,10000--1
309158,Axway,1001-5000
263273,Pantheon (Virginia),1001-5000
1062096,MJ Freeway,1-50
256653,Booking.com,10000--1
752759,PeakGames,51-200
339513,ASB Bank,1001-5000
1078943,Tatvic,51-200
1970527,Blue Prism,501-1000
1146674,Aircall,201-500
522,PepsiCo,10000--1
13615,Guy Carpenter,1001-5000
1374119,Invest Lithuania,1-50
383492,Ambition,201-500
476212,PathPartner Technology,201-500
29754,Virtium,51-200
966007,Plentific,1-50
2467084,Ecopia Tech,1-50
2330,Jabil,10000--1
1542137,Humaniak,1-50
1816095,teknique,51-200
3065168,Ework Group,-1-0
457640,GoodData,201-500
961013,Client Server,51-200
613421,Zalando,10000--1
840434,BlaBlaCar,201-500
2907807,CoachHub,51-200
27512,Step2,501-1000
920589,Betsson Group,1001-5000
10345,Safran,10000--1
656230,Singapore-MIT Alliance for Research and Technology,201-500
675933,Shopify,1001-5000
1687278,Reby Advisors,1-50
9876,Expedia Group,10000--1
40096,Brenntag,10000--1
1130,Amgen,10000--1
9635,Intralinks,501-1000
5816,CSL Behring,5001-10000
106708,CARFAX,501-1000
35337,GoDaddy,5001-10000
8876,Wells Fargo,10000--1
12803,Kudelski,1001-5000
524865,Gijima,1001-5000
10868,Howdens Joinery,5001-10000
601294,Unilab,1001-5000
1094577,BNN,-1-0
615465,Lufthansa Systems Poland,201-500
39140,Proofpoint,1001-5000
155577,UST Global,10000--1
1071308,Ovations Group,1-50
8915,Infineon Technologies,10000--1
2402050,DTC Media,51-200
1395761,Zenjob,201-500
639417,Security Printing & Minting Corporation of India,51-200
696415,Evolution Gaming,1001-5000
862803,Lumin Design Studio,1-50
229975,CACI (UK),501-1000
311612,"E.R. Williams, Inc.",51-200
40880,Accell Group,1001-5000
763651,iGuzzini,51-200
2164502,Oval Money,1-50
1074475,Dyka,501-1000
891651,LeoVegas,501-1000
1050270,Six Degrees Medical Consulting,1-50
3051852,Al Sofi Group,-1-0
306637,GMV,1001-5000
860133,JTI Electrical,1-50
829786,Adesso AG,1001-5000
130043,Boston Conservatory,201-500
2867,KPMG,10000--1
41161,Pöyry,5001-10000
1887755,Attic Recruitment,1-50
1350,Flowserve,10000--1
3492,Nestlé,10000--1
493652,Antal International,1001-5000
1631393,Fabelio,51-200
2974626,Paymi,1-50
972940,Lumileds,5001-10000
431189,Applus+,10000--1
716148,Stefanini,10000--1
778493,Clarity International,51-200
2058934,Tide,51-200
2171626,J&C Associates,1-50
985652,ALSO Holding,1001-5000
1303654,Vectron Systems,51-200
374135,Sperasoft,201-500
1487153,Minor Food Group,10000--1
1799565,Glofox,51-200
587548,The Wildlands Conservancy,1-50
15339,Soitec,501-1000
2456670,Alpega Group,201-500
721446,M4U,51-200
1525606,Synopsia Ingénierie,-1-0
893236,ASG International,1-50
1908992,Great Union Human Capital,1-50
3460,BMW,10000--1
476908,CACIB,5001-10000
2256917,Wellington Hospitality Group,201-500
1122664,Nordcloud,201-500
7254,Maersk Group,10000--1
5844,Publicis,10000--1
770049,Vacasa,1001-5000
25113,Eurofins Scientific,10000--1
43279,Getinge,10000--1
2884956,OnCrawl,-1-0
1182922,Precision For Value,1001-5000
947456,idealo internet,501-1000
865206,Awesense,51-200
2905318,Network Services & Consulting,1-50
794872,Damia Group,1-50
2377133,Ignite,1-50
838888,Axxess,201-500
1558212,TechnipFMC,10000--1
1000982,TeleSoftas,51-200
279288,Dennemeyer & Co,1-50
556095,TEEMA Solutions Group,201-500
11251,Salini Impregilo,10000--1
32491,Arcadis,1001-5000
1385280,Fluper,51-200
2481565,AST Engineering (Germany),1-50
434559,SD Worx,1001-5000
659400,CPSJOBS,1-50
1735754,ThinkWell,1-50
722866,Unifonic,51-200
285937,Svitla Systems,501-1000
1181558,Frank Recruitment Group,1001-5000
408242,HH Global,1001-5000
2143,Synopsys,10000--1
3059,Airbus,10000--1
717997,Accedo Broadband,501-1000
658275,Sunsuper,501-1000
652856,Abbott TrueCare,10000--1
519323,IL&FS Engineering and Construction Company Limited,501-1000
1790104,Novogene ,51-200
1510463,BlueStep Bank,201-500
1978283,Vicara Infotech Group,1-50
702182,InsiteMY,1-50
10595,Oerlikon,10000--1
1013251,Canva,201-500
794971,Deerfoot IT Resources,1-50
3005695,Micron,1001-5000
230096,Elsevier,5001-10000
1101365,SoftCOM,1-50
9427,Lionbridge,5001-10000
2970740,Academic Work Academy Germany,1-50
673041,trivago,1001-5000
3513,Unilever,10000--1
1364826,cermati,1-50
6191,JDA Software,1001-5000
922374,Source One Technical Solutions,201-500
1193175,emagine,501-1000
1201,CACI International,10000--1
1907040,Klook Travel,1001-5000
1426148,BOC International,1-50
3806,Logitech,1001-5000
1393784,Altron,10000--1
232343,HR Support Services,1-50
88,BD,10000--1
100286,SolarWinds,1001-5000
1411670,StreetLight Data,51-200
1192502,Motiv,1-50
835123,MarketInvoice,51-200
38023,Carestream Health,5001-10000
1685428,Essity,10000--1
347368,Aegis Media,1001-5000
107591,WATG,201-500
22337,Ocado Group,10000--1
1627134,INTDV,51-200
3150,Deutsche Bank,10000--1
646899,Babbel,501-1000
1180525,Kueski,51-200
868408,Jumio,201-500
10078,Genesys,5001-10000
2959954,Birdview Group,-1-0
2490278,GT Service,1001-5000
550581,MSD,1001-5000
2606670,Technalion,-1-0
3003356,Grafido Solutions,-1-0
12822,eDreams ODIGEO,1001-5000
1918,Stryker,10000--1
2159420,Mechanical Handling Equipment,51-200
1378749,HR Source Consulting,1-50
3061282,Dimension Data,-1-0
3053452,Gotfriends,51-200
1013313,Riskified,201-500
595032,B&S,5001-10000
116638,Avalara,1001-5000
2939981,cc energie,-1-0
1388291,Hotelchamp,51-200
269644,NIS Consulting,1-50
948817,Camelot Management Consultants,1001-5000
1424388,RAM Contracting Services,1-50
2370,Itron,5001-10000
2722445,Chiesi Farmaceutici,-1-0
1295547,Kochava,51-200
7774,Takeda Pharmaceuticals,10000--1
2614042,Calypso,-1-0
930845,AZ Direct,51-200
1198749,LivaNova,1001-5000
694493,Mozat,51-200
1109669,Easysoft,1-50
1189466,Prostaff,-1-0
19955,AXA Equitable,1001-5000
6161,Check Point Software Technologies,5001-10000
786653,Deezer,501-1000
1109932,Team Horizon,51-200
3017561,Simatelex Manufactory,-1-0
987717,Vitens,1001-5000
3063074,Dotto ReSearch,-1-0
1465942,Hotstar,501-1000
700377,Bundesrechenzentrum,1001-5000
11972,Glanbia plc,5001-10000
1321630,National Electric Vehicle Sweden,201-500
2013027,MagicWorks IT Solutions,1-50
3488,Lufthansa,10000--1
1196515,Moglix,201-500
1000920,FreeAgent,201-500
12996,April Assurances,1-50
1921012,Teolia,1-50
1518826,SecondMuse,1-50
368887,PEAK,51-200
304707,Syntax,201-500
7839,Astra International,10000--1
27624,AXA Advisors,1001-5000
2466514,100 Percent Group,51-200
2904165,ORQUEST,-1-0
145513,Murex,1001-5000
508427,IDP Education,1001-5000
352834,Liberty IT,201-500
585432,Total Information Management,501-1000
2608155,AnalysePeople,-1-0
3064616,ENJOB Personeelsdiensten,-1-0
264986,SEEBURGER,501-1000
1681100,KA Resources,1-50
1470917,Fair CAPE,501-1000
1925330,Helvetica Partners,1-50
385375,Net2source,1001-5000
561,Raytheon,10000--1
49,Analog Devices,10000--1
1982359,Pattem Digital Technologies,1-50
519350,Indian Institute of Technology Gandhinagar,-1-0
1687123,Monroe Consulting Group,51-200
250087,Bank of New Zealand,1001-5000
754262,Health Sciences Authority,501-1000
1940497,CloudNC,51-200
40094,DynCorp International,10000--1
1330766,Cytonn Investments Management,51-200
647847,SBTech,501-1000
2532195,One North Consulting,1-50
2268718,Moonfare,1-50
170,Computer Task Group,1001-5000
200717,Astek,1001-5000
939447,Purple WiFi,51-200
2618922,Evolution Consulting,-1-0
267970,Paul Davis Restoration,1001-5000
11671,Illumina,5001-10000
585483,Outbrain,501-1000
247538,Riot Games,1001-5000
3017479,SmartMessage,-1-0
301367,Playtech,5001-10000
2899485,PGK Software & Communication,-1-0
422719,Marel,5001-10000
472098,Costa Crociere,10000--1
684495,Adyen,501-1000
453889,Inter Pipeline,501-1000
11421,Alliance Data,10000--1
900101,KIABI,5001-10000
2775990,UL,10000--1
983084,Stride Consulting,51-200
376461,Rise Interactive,201-500
1075799,SIRE,51-200
1147725,Melt Group,-1-0
2347678,Innio,1001-5000
3045173,3rd Digital,1-50
1169892,ShopBack,201-500
2943478,Banking Circle,-1-0
808894,ABEC,51-200
1102054,Filmetrics Corporation,-1-0
8973,Mediolanum,1-50
470718,Flashbay,501-1000
231682,Northern NSW Local Health District,5001-10000
3082750,Profield,-1-0
330,Hilton,10000--1
14481,Aecon,5001-10000
438,Merck,10000--1
1944,Tech Data,5001-10000
676478,Linx,1001-5000
2916566,Meda Agency,-1-0
986521,Zung Fu,501-1000
657944,nib health funds,501-1000
1185382,iCrescere Services,1-50
12509,GBG,501-1000
2977522,Brillo Executive Search,-1-0
751348,CarGurus,501-1000
2383550,Easy Job Centre,-1-0
1303585,linimed,201-500
303,H&R Block,10000--1
2931679,Globalearning Center,-1-0
2143197,Peer to Peer Hospitality Group,51-200
39704,Lifesize,201-500
2231630,Externatic,1-50
2199527,F&M Ingegneria,51-200
10452,Hella,10000--1
2957995,Data2i,-1-0
1337780,Optima Partners,1-50
2840026,Varroc Lighting do Brasil,-1-0
565749,Asec Automation,501-1000
1790415,All About People Consulting,1-50
1318079,pegipegi,201-500
8715,Merck KGaA,10000--1
38791,Maersk Line,10000--1
1242,Cerner,10000--1
2497161,Al Jurf Development ,1001-5000
2385167,JPC Texson,-1-0
544949,99designs,51-200
756823,The NonProfit Times Publishing Group,1-50
1032212,Traveloka,1001-5000
600335,HansaWorld,51-200
2223556,spheos,1-50
1361296,Newpoint Professionals,1-50
1042590,Newtec,201-500
460856,TMC,1001-5000
1642512,Hampshire Hospitals NHS Foundation Trust,5001-10000
1832536,Children's Cancer Aid & Research Institute,1-50
10474,PUMA,1001-5000
262,Fluor,10000--1
6612,Ciena,5001-10000
1664354,AlphaSense,201-500
225,Emerson,10000--1
1082039,Halian,201-500
2348835,The Onset,1-50
470758,Freedom Furniture,1001-5000
11670,Evotec,1001-5000
1107325,Vivaldis,201-500
1648508,Lynx Analytics,51-200
1006006,Salsify,201-500
2071207,Kanmo Group,1001-5000
1882770,LAToken,1-50
2562666,PAC.JOBS,-1-0
5632,AECOM,10000--1
2881856,Trees Solutions.,-1-0
13751,Mellanox,1001-5000
37877,Huntsman Corp,10000--1
1309267,Stafflink Services,1-50
2100267,Optical Prescription Spectacle Makers,1001-5000
10840,Amec Foster Wheeler,10000--1
440806,Xerago,1-50
2876799,Systemex Automation,-1-0
78,BNY Mellon,10000--1
42406,Experian,10000--1
3474,Electrolux,10000--1
693163,UMHS,-1-0
1266953,Saskarc,1-50
405053,3Pillar Global,501-1000
11500,Sierra Wireless,1001-5000
2470090,Canopy,1-50
985,Polaris,10000--1
1353641,MoneyMax.ph,51-200
2268404,Blackfield Associates,1-50
713089,Israel Experience,51-200
628129,SNV Netherlands Development Organisation,1001-5000
757196,LINE,1001-5000
913,Jacobs,10000--1
35349,Harvey Nash Group,501-1000
